,YR,MO,DY,HR,LAT,LON,IM,ATTC,TI,LI,DS,VS,NID,II,ID,C1,DI,D,WI,W,VI,VV,WW,W1,SLP,A,PPP,IT,AT,WBTI,WBT,DPTI,DPT,SI,SST,N,NH,CL,HI,H,CM,CH,WD,WP,WH,SD,SP,SH,BSI,B10,B1,DCK,SID,PT,DUPS,DUPC,TC,PB,WX,SX,C2,AQCS,ND,TRMS,NQCS,QCE,LZ,QCZ,UID,RN1,RN2,RN3,RSA,IRF,grid_group,climate_zone,target_zone,comments
69342,1816,2,14.0,6.0,17.38,89.85,1,3,0.0,5,,,3.0,10,J SIBBALD,,,272.0,5.0,,,,,,1012.8,,,,26.1,,,,,,,,,,,,,,,,,,,,,258,79,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ6UIY,3,0,0,2,1,"(89, 17)",1,1.0,"SULTRY,THICK HAZE,,,,,,,,"
69351,1816,2,15.0,6.0,16.87,89.95,1,3,0.0,5,,,3.0,10,J SIBBALD,,,272.0,5.0,1.0,,,,,1009.6,,,,25.0,,,,,,,,,,,,,,,,,,,,,258,69,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ6UJA,3,0,0,2,1,"(89, 16)",1,1.0,"HAZY     ,CURRENT N,,,,,,,"
69374,1816,2,16.0,6.0,16.38,90.25,1,3,0.0,5,,,3.0,10,J SIBBALD,,,216.0,5.0,1.0,,,,,1009.5,,,,25.0,,,,,,,,,,,,,,,,,,,,,259,60,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ6UJV,3,0,0,2,1,"(90, 16)",1,1.0,"CLEAR     ,SHORT SWELL,CURRENT SETTING S,,,,,,,"
69399,1816,2,17.0,6.0,16.22,90.3,1,3,0.0,5,,,3.0,10,J SIBBALD,,,2.0,5.0,,,,,,1010.9,,,,26.7,,,,,,,,,,,,,,,,,,,,,259,60,248,148,5,0,,,,,,,,2.0,F1111F,12AAA11AAAAAAA,,,,CZ6UKH,3,0,0,2,1,"(90, 16)",1,1.0,"HAZY,THICK HAZE,SULTRY,,,,,,,,"
69422,1816,2,18.0,6.0,15.52,90.4,1,3,0.0,5,,,3.0,10,J SIBBALD,,,340.0,5.0,2.6,,,,,1012.7,,,,26.1,,,,,,,,,,,,,,,,,,,,,259,50,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ6UL4,3,0,0,2,1,"(90, 15)",1,1.0,",,,,,,,,"
69441,1816,2,19.0,6.0,13.55,90.27,1,3,0.0,5,,,3.0,10,J SIBBALD,,,,,,,,,,1012.4,,,,27.2,,,,,,,,,,,,,,,,,,,,,259,30,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ6ULP,3,0,0,2,1,"(90, 13)",1,1.0,"FAIR,,,,,,,,"
69463,1816,2,20.0,6.0,11.8,90.67,1,3,0.0,5,,,3.0,10,J SIBBALD,,,,,,,,,,1012.4,,,,26.7,,,,,,,,,,,,,,,,,,,,,259,10,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ6UMB,3,0,0,2,1,"(90, 11)",1,1.0,"FAIR,,,,,,,,"
69485,1816,2,21.0,6.0,9.78,91.67,1,3,0.0,5,,,3.0,10,J SIBBALD,,,70.0,5.0,9.3,,,,,1012.2,,,,27.8,,,,,,,,,,,,,,,,,,,,,295,91,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ6UMW,3,0,0,2,1,"(91, 9)",1,1.0,"HAZY,CLOUDY,CLEAR,,,,,,,,"
69507,1816,2,22.0,6.0,8.07,92.18,1,3,0.0,5,,,3.0,10,J SIBBALD,,,92.0,5.0,9.3,,,,,1008.8,,,,27.8,,,,,,,,,,,,,,,,,,,,,295,82,248,148,5,0,,,,,,,,2.0,F1211F,11AAA11AAAAAAA,,,,CZ6UNH,3,0,0,2,1,"(92, 8)",1,1.0,"LIGHTNING,CLOUDY,FAIR     ,CONSIDERABLE CURRENT NW,,,,,,,"
69759,1816,3,6.0,6.0,18.6,89.55,1,3,0.0,5,,,3.0,10,UNION 4,,,227.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,89,248,148,5,0,,,,,,,,2.0,F711FF,11AAAA1AAAAAAA,,,,CZ6UVX,3,0,0,2,1,"(89, 18)",1,1.0,"FAIR,,,,,,,,"
69780,1816,3,7.0,6.0,17.62,90.4,1,3,0.0,5,,,3.0,10,UNION 4,,,317.0,5.0,1.0,,,,,,,,,32.2,,,,,,,,,,,,,,,,,,,,,259,70,248,148,5,0,,,,,,,,2.0,F511FF,11AAAA1AAAAAAA,,,,CZ6UWN,3,0,0,2,1,"(90, 17)",1,1.0,"FAIR,,,,,,,,"
69802,1816,3,8.0,6.0,16.68,90.48,1,3,0.0,5,,,3.0,10,UNION 4,,,182.0,5.0,1.0,,,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,259,60,248,148,5,0,,,,,,,,2.0,F511FF,11AAAA1AAAAAAA,,,,CZ6UXE,3,0,0,2,1,"(90, 16)",1,1.0,"FAIR,,,,,,,,"
69823,1816,3,9.0,6.0,15.92,90.4,1,3,0.0,5,,,3.0,10,UNION 4,,,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,259,50,248,148,5,0,,,,,,,,2.0,F3FFFF,17AAAA1AAAAAAA,,,,CZ6UY5,3,0,0,2,1,"(90, 15)",1,1.0,"FAIR,SQUALLY,RAIN,CLOUDY,,,,,,,,"
69846,1816,3,10.0,6.0,15.3,90.22,1,3,0.0,5,,,3.0,10,UNION 4,,,,5.0,,,,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,259,50,248,148,5,0,,,,,,,,2.0,F5FFFF,12AAAA1AAAAAAA,,,,CZ6UYW,3,0,0,2,1,"(90, 15)",1,1.0,"FAIR,,,,,,,,"
69867,1816,3,11.0,6.0,14.73,90.33,1,3,0.0,5,,,3.0,10,UNION 4,,,,,,,,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,259,40,248,148,5,0,,,,,,,,2.0,F5FFFF,1AAAAA1AAAAAAA,,,,CZ6UZO,3,0,0,2,1,"(90, 14)",1,1.0,"FAIR,,,,,,,,"
69892,1816,3,12.0,6.0,13.8,90.97,1,3,0.0,5,,,3.0,10,UNION 4,,,,5.0,,,,,,,,,,31.7,,,,,,,,,,,,,,,,,,,,,259,30,248,148,5,0,,,,,,,,2.0,F511FF,12AAAA1AAAAAAA,,,,CZ6V0H,3,0,0,2,1,"(90, 13)",1,1.0,"FAIR,,,,,,,,"
69915,1816,3,13.0,6.0,13.33,90.67,1,3,0.0,5,,,3.0,10,UNION 4,,,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,259,30,248,148,5,0,,,,,,,,2.0,F3FFFF,1AAAAA1AAAAAAA,,,,CZ6V1A,3,0,0,2,1,"(90, 13)",1,1.0,"FAIR,,,,,,,,"
69939,1816,3,14.0,6.0,12.78,90.33,1,3,0.0,5,,,3.0,10,UNION 4,,,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,259,20,248,148,5,0,,,,,,,,2.0,F3FFFF,1AAAAA1AAAAAAA,,,,CZ6V22,3,0,0,2,1,"(90, 12)",1,1.0,"FAIR,SULTRY,,,,,,,,"
69962,1816,3,15.0,6.0,11.68,90.35,1,3,0.0,5,,,3.0,10,UNION 4,,,272.0,5.0,2.6,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,259,10,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6V2V,3,0,0,2,1,"(90, 11)",1,1.0,"FAIR,,,,,,,,"
69983,1816,3,16.0,6.0,10.48,90.0,1,3,0.0,5,,,3.0,10,UNION 4,,,,,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,,,,,259,0,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6V3O,3,0,0,2,1,"(90, 10)",1,1.0,"FAIR     ,SWELL,,,,,,,"
70000,1816,3,17.0,6.0,8.82,89.63,1,3,0.0,5,,,3.0,10,UNION 4,,,,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,,,,,294,89,248,148,5,0,,,,,,,,2.0,F3FFFF,17AAAA1AAAAAAA,,,,CZ6V4H,3,0,0,2,1,"(89, 8)",1,1.0,"FAIR,,,,,,,,"
70711,1816,5,5.0,6.0,12.5,84.12,1,3,0.0,5,,,3.0,10,PC CHA WA,,,193.0,5.0,2.6,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,24,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6WHY,3,0,0,2,1,"(84, 12)",1,1.0,"CLEAR,FINE,,,,,,,,"
70722,1816,5,6.0,6.0,12.18,85.35,1,3,0.0,5,,,3.0,10,PC CHA WA,,,193.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,25,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6WJ3,3,0,0,2,1,"(85, 12)",1,1.0,"CLEAR     ,SWELL,,,,,,,"
70732,1816,5,7.0,6.0,11.93,85.65,1,3,0.0,5,,,3.0,10,PC CHA WA,,,,5.0,,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,15,248,148,5,0,,,,,,,,2.0,F111FF,12AAAA1AAAAAAA,,,,CZ6WK8,3,0,0,2,1,"(85, 11)",1,1.0,"SQUALLY,RAIN,FINE,HARD SQUALLS,,,,,,,,"
70738,1816,5,7.0,,8.58,81.92,1,3,,4,,,,10,HELEN,,1.0,,5.0,,,,,,1005.6,,,7.0,28.3,,,,,,,,,,,,,,,,,,,,,294,81,701,69,5,0,,1.0,2.0,,,,,,F1FF1F,77AAA11AAAAAAA,,,,004KAP,3,0,0,2,1,"(81, 8)",1,1.0,"EXS   50   ,   CALCUTTA  ,,,,,,,"
70741,1816,5,8.0,6.0,11.33,85.13,1,3,0.0,5,,,3.0,10,PC CHA WA,,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,258,15,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6WLE,3,0,0,2,1,"(85, 11)",1,1.0,"     ,CROSS SWELL,,,,,,,"
70751,1816,5,9.0,6.0,10.32,84.75,1,3,0.0,5,,,3.0,10,PC CHA WA,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,258,4,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ6WMK,3,0,0,2,1,"(84, 10)",1,1.0,"SQUALLY,RAIN,FAIR,FINE     ,HEAVY SWELL,,,,,,,"
71450,1816,7,24.0,7.0,8.1,82.08,1,3,0.0,5,,,3.0,10,LORD KEIT,,,226.0,5.0,,,,,,1015.3,,,,28.9,,,,,,,,,,,,,,,,,,,,,294,82,248,148,5,0,,,,,,,,2.0,F1115F,12AAA11AAAAAAA,,,,CZ6Y8U,3,0,0,2,1,"(82, 8)",1,1.0,"HOT,SULTRY,,,,,,,,"
71462,1816,7,25.0,6.0,9.3,83.13,1,3,0.0,5,,,3.0,10,PHOENIX 5,,,271.0,5.0,6.7,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,294,93,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6Y9B,3,0,0,2,1,"(83, 9)",1,1.0,"CLEAR,SQUALLY,FAIR,UNSETTLED,,,,,,,,"
71467,1816,7,25.0,7.0,8.98,82.07,1,3,0.0,5,,,3.0,10,WAR HAS 3,,,,,,,,,,1009.2,,,,27.8,,,,,,,,,,,,,,,,,,,,,294,82,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ6Y9G,3,0,0,2,1,"(82, 8)",1,1.0,"RAIN,HARD SQUALLS,FAIR     ,SMOOTH,,,,,,,"
71468,1816,7,25.0,7.0,8.98,82.2,1,3,0.0,5,,,3.0,10,ASIA 6,,,,5.0,,,,,,,,,,27.2,,,,,,,,,,,,,,,,,,,,,294,82,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6Y9H,3,0,0,2,1,"(82, 8)",1,1.0,"SQUALLY,HARD SQUALLS,THUNDER,LIGHTNING,RAIN,FAIR,FINE,,,,,,,,"
71475,1816,7,26.0,6.0,11.22,82.7,1,3,0.0,5,,,3.0,10,PHOENIX 5,,,238.0,5.0,6.7,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,258,12,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6Y9T,3,0,0,2,1,"(82, 11)",1,1.0,"FAIR,FINE,,,,,,,,"
71481,1816,7,26.0,7.0,10.55,82.03,1,3,0.0,5,,,3.0,10,ASIA 6,,,,5.0,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,258,2,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6Y9Z,3,0,0,2,1,"(82, 10)",1,1.0,"FINE,,,,,,,,"
71553,1816,8,3.0,6.0,10.48,85.9,1,3,0.0,5,,,3.0,10,FT WILM 3,,,216.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,5,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6YE1,3,0,0,2,1,"(85, 10)",1,1.0,"FAIR,SQUALLY,RAIN,SQUALLS,,,,,,,,"
71554,1816,8,3.0,6.0,10.43,86.63,1,3,0.0,5,,,3.0,10,REGENT,,,227.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,6,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6YE2,3,0,0,2,1,"(86, 10)",1,1.0,"SQUALLY,RAIN,,,,,,,,"
71659,1816,8,19.0,,18.05,87.13,1,3,,4,,,,10,HELEN,,1.0,,5.0,,,,,,,,,7.0,28.9,,,,,,,,,,,,,,,,,,,,,258,87,701,69,5,0,,1.0,2.0,,,,,,F1FFCF,77AAA11AAAAAAA,,,,004KOO,3,0,0,2,1,"(87, 18)",1,1.0,"EXE   50 ESE   ,   CHINA  ,,,,,,,"
71665,1816,8,20.0,,17.63,87.95,1,3,,4,,,,10,HELEN,,1.0,,5.0,,,,,,,,,7.0,28.9,,,,,,,,,,,,,,,,,,,,,258,77,701,69,5,0,,1.0,2.0,,,,,,F1FFCF,77AAA11AAAAAAA,,,,004KOU,3,0,0,2,1,"(87, 17)",1,1.0,"SW    62 S  ,   CHINA  ,,,,,,,"
71673,1816,8,22.0,6.0,17.62,86.1,1,3,0.0,5,,,3.0,10,LORD KEIT,,,227.0,5.0,6.7,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,76,248,148,5,0,,,,,,,,2.0,F111CF,11AAA11AAAAAAA,,,,CZ6YLU,3,0,0,2,1,"(86, 17)",1,1.0,"HOT,SULTRY,,,,,,,,"
71678,1816,8,22.0,,15.65,90.37,1,3,,4,,,,10,HELEN,,1.0,,5.0,,,,,,999.8,,,7.0,28.9,,,,,,,,,,,,,,,,,,,,,259,50,701,69,5,0,,1.0,2.0,,,,,,F1FF4F,77AAA11AAAAAAA,,,,004KP9,3,0,0,2,1,"(90, 15)",1,1.0,"WXS   53   ,   CHINA  ,,,,,,,"
71686,1816,8,23.0,,14.92,91.77,1,3,,4,,,,10,HELEN,,1.0,,5.0,,,,,,1002.8,,,7.0,28.3,,,,,,,,,,,,,,,,,,,,,259,41,701,69,5,0,,1.0,2.0,,,,,,F1FF1F,77AAA11AAAAAAA,,,,004KPG,3,0,0,2,1,"(91, 14)",1,1.0,"W     ,   CHINA  ,,,,,,,"
71692,1816,8,24.0,,13.62,93.22,1,3,,4,,,,10,HELEN,,1.0,,5.0,,,,,,1004.1,,,7.0,28.9,,,,,,,,,,,,,,,,,,,,,259,33,701,69,5,0,,1.0,2.0,,,,,,F1FF1F,77AAA11AAAAAAA,,,,004KPO,3,0,0,2,1,"(93, 13)",1,1.0,"WXW   44   ,   CHINA  ,,,,,,,"
71700,1816,8,26.0,7.0,11.92,82.2,1,3,0.0,5,,,3.0,10,WEXFORD,,,271.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,12,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6YN2,3,0,0,2,1,"(82, 11)",1,1.0,"RAIN,FINE,,,,,,,,"
71708,1816,8,27.0,6.0,10.8,83.82,1,3,0.0,5,,,3.0,10,WEXFORD,,,226.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,3,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6YNE,3,0,0,2,1,"(83, 10)",1,1.0,"LIGHT SQUALLS,,,,,,,,"
71716,1816,8,28.0,6.0,9.78,86.4,1,3,0.0,5,,,3.0,10,WEXFORD,,,,5.0,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,96,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6YNQ,3,0,0,2,1,"(86, 9)",1,1.0,"CLOUDY,CLEAR,,,,,,,,"
71721,1816,8,29.0,6.0,8.27,89.37,1,3,0.0,5,,,3.0,10,WEXFORD,,,,5.0,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,294,89,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6YO1,3,0,0,2,1,"(89, 8)",1,1.0,"SQUALLY,CLOUDY,,,,,,,,"
71875,1816,9,20.0,6.0,8.65,86.95,1,3,0.0,5,,,3.0,10,LDY CRNGT,,,227.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,86,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ6YTW,3,0,0,2,1,"(86, 8)",1,1.0,"CLOUDY,FAIR,,,,,,,,"
71897,1816,9,23.0,6.0,15.28,85.55,1,3,0.0,5,,,3.0,10,LDY CRNGT,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,258,55,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6YUO,3,0,0,2,1,"(85, 15)",1,1.0,"HARD SQUALLS,RAIN,LIGHTNING,HEAVY RAIN,SQUALLY,MUCH RAIN,CLOUDY,,,,,,,,"
71987,1816,10,8.0,6.0,8.08,84.78,1,3,0.0,5,,,3.0,10,MANGLES,,,,5.0,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ6YZB,3,0,0,2,1,"(84, 8)",1,1.0,"SULTRY,FAIR,,,,,,,,"
71990,1816,10,9.0,6.0,9.27,85.33,1,3,0.0,5,,,3.0,10,MANGLES,,,,,,,,,,,,,,27.2,,,,,,,,,,,,,,,,,,,,,294,95,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ6YZK,3,0,0,2,1,"(85, 9)",1,1.0,"SULTRY,FAIR,SQUALLY,RAIN,CLOUDY,SQUALLS,HARD RAIN     ,STRONG RIPPLINGS,,,,,,,"
71995,1816,10,10.0,6.0,9.87,85.97,1,3,0.0,5,,,3.0,10,MANGLES,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,294,95,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6YZT,3,0,0,2,1,"(85, 9)",1,1.0,"SULTRY,FAIR,CLOUDY,CLEAR,HOT     ,CURRENT E,,,,,,,"
72001,1816,10,12.0,6.0,10.6,86.18,1,3,0.0,5,,,3.0,10,MANGLES,,,182.0,5.0,1.0,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,258,6,248,148,5,0,,,,,,,,2.0,F311FF,11AAAA1AAAAAAA,,,,CZ6Z0C,3,0,0,2,1,"(86, 10)",1,1.0,"CLOSE,SULTRY,,,,,,,,"
72006,1816,10,13.0,6.0,11.5,86.02,1,3,0.0,5,,,3.0,10,MANGLES,,,92.0,5.0,1.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,258,16,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6Z0M,3,0,0,2,1,"(86, 11)",1,1.0,"SULTRY,,,,,,,,"
72011,1816,10,14.0,6.0,11.68,86.02,1,3,0.0,5,,,3.0,10,MANGLES,,,25.0,5.0,1.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,258,16,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6Z0W,3,0,0,2,1,"(86, 11)",1,1.0,"CLOUDY,SULTRY,SQUALLS,,,,,,,,"
72017,1816,10,15.0,6.0,12.48,85.6,1,3,0.0,5,,,3.0,10,MANGLES,,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,258,25,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ6Z18,3,0,0,2,1,"(85, 12)",1,1.0,"FAIR,SQUALLY,RAIN,LIGHTNING,CLOUDY,,,,,,,,"
72023,1816,10,16.0,6.0,13.9,85.33,1,3,0.0,5,,,3.0,10,MANGLES,,,81.0,5.0,6.7,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,258,35,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6Z1K,3,0,0,2,1,"(85, 13)",1,1.0,"FAIR,SQUALLY,RAIN,LIGHTNING,CLOUDY,LIGHT SQUALLS,,,,,,,,"
72027,1816,10,17.0,6.0,15.6,85.95,1,3,0.0,5,,,3.0,10,MANGLES,,,103.0,5.0,6.7,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,258,55,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ6Z1W,3,0,0,2,1,"(85, 15)",1,1.0,"FAIR,CLEAR,RAIN,,,,,,,,"
72031,1816,10,18.0,6.0,17.22,86.03,1,3,0.0,5,,,3.0,10,MANGLES,,,,5.0,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,258,76,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ6Z28,3,0,0,2,1,"(86, 17)",1,1.0,"CLOUDY,SQUALLY,SQUALLS,SULTRY,LIGHTNING,,,,,,,,"
72191,1816,12,5.0,7.0,9.35,93.42,1,3,0.0,3,,,,10,RESTITUT,,1.0,79.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,93,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LDM,3,0,0,2,1,"(93, 9)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72192,1816,12,5.0,13.0,9.67,93.27,1,3,0.0,3,,,,10,RESTITUT,,1.0,90.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,93,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,004LDN,3,0,0,2,1,"(93, 9)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72194,1816,12,7.0,7.0,10.09,93.67,1,3,0.0,3,,,,10,RESTITUT,,1.0,56.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,3,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LE6,3,0,0,2,1,"(93, 10)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72195,1816,12,7.0,11.0,10.36,93.68,1,3,0.0,3,,,,10,RESTITUT,,1.0,45.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,3,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LE7,3,0,0,2,1,"(93, 10)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72196,1816,12,7.0,23.0,11.2,93.73,1,3,0.0,3,,,,10,RESTITUT,,1.0,45.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,13,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,004LEB,3,0,0,2,1,"(93, 11)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72202,1816,12,10.0,23.0,14.28,93.62,1,3,0.0,3,,,,10,RESTITUT,,1.0,45.0,5.0,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,43,701,69,5,0,,1.0,,,,,,1.0,FF44FF,11AAAAAAAAAAAA,,,,004LFB,3,0,0,2,1,"(93, 14)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72206,1816,12,11.0,7.0,14.56,93.56,1,3,0.0,3,,,,10,RESTITUT,,1.0,45.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,43,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LFG,3,0,0,2,1,"(93, 14)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72207,1816,12,11.0,10.0,14.69,93.52,1,3,0.0,3,,,,10,RESTITUT,,1.0,45.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,43,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LFH,3,0,0,2,1,"(93, 14)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72208,1816,12,11.0,17.0,15.0,93.44,1,3,0.0,3,,,,10,RESTITUT,,1.0,34.0,5.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,53,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,004LFM,3,0,0,2,1,"(93, 15)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72212,1816,12,12.0,7.0,15.55,93.36,1,3,0.0,3,,,,10,RESTITUT,,1.0,56.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,53,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LFS,3,0,0,2,1,"(93, 15)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72213,1816,12,12.0,8.0,15.53,93.42,1,3,0.0,3,,,,10,RESTITUT,,1.0,45.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,53,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LFT,3,0,0,2,1,"(93, 15)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72214,1816,12,12.0,13.0,15.45,93.72,1,3,0.0,3,,,,10,RESTITUT,,1.0,23.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,53,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,004LFV,3,0,0,2,1,"(93, 15)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
72229,1816,12,16.0,7.0,16.07,93.8,1,3,0.0,3,,,,10,RESTITUT,,1.0,315.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,63,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,004LGY,3,0,0,2,1,"(93, 16)",1,1.0,"    ,   CALCUTTA  ,,,,,,,"
